Path,SteerAngle,Throttle,Brake,Speed,X_Position,Y_Position,Pitch,Yaw,Roll
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_242.jpg,0,0,0,2.628913,142.0764,98.62164,359.1142,315.1439,-0.002544043
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_286.jpg,0,0,0,2.621671,142.1543,98.54407,359.4088,315.1259,0.006338419
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_328.jpg,-0.7091117,0,0,2.615902,142.2317,98.46686,359.6796,315.104,0.01166431
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_374.jpg,-2.899487,0,0,2.607119,142.308,98.38953,359.9246,314.9747,-0.002412313
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_420.jpg,-4.943207,0,0,2.600788,142.3828,98.31184,0.1418047,314.6866,359.9573
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_464.jpg,-7.11909,0,0,2.594047,142.4919,98.19426,0.4130035,313.9249,359.8401
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_512.jpg,-9.13734,0,0,2.586934,142.5623,98.11547,0.5390056,313.2182,359.741
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_556.jpg,-11.29261,0,0,2.575741,142.6303,98.03625,0.6160119,312.3536,359.625
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_600.jpg,-13.30182,0,0,2.56721,142.6958,97.95628,0.6501775,311.3363,359.4811
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_648.jpg,-15,0,0,2.558298,142.7887,97.83578,0.5854172,309.4859,359.2538
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_695.jpg,-15,0,0,2.548118,142.8472,97.75615,0.4173923,308.1057,359.1469
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_741.jpg,-14.0631,0,0,2.539119,142.9025,97.67649,0.1661496,306.7495,359.0468
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_784.jpg,-12.14309,0,0,2.533063,142.9821,97.55464,359.8214,305.0161,358.8644
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_833.jpg,-10.18185,0,0,2.527231,143.0358,97.47214,359.6913,304.0655,358.8237
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_873.jpg,-8.05965,0,0,2.516978,143.09,97.38866,359.641,303.2697,358.8772
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_920.jpg,-6.001124,0,0,2.510368,143.1441,97.3036,359.6708,302.6339,358.9802
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_40_964.jpg,-3.973559,0,0,2.499556,143.2237,97.17417,359.7961,301.9421,359.1704
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_013.jpg,-1.986676,0,0,2.493747,143.2757,97.08784,359.866,301.6278,359.2838
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_057.jpg,0,0,0,2.485557,143.3278,97.002,359.9221,301.4697,359.4045
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_105.jpg,0,0,0,2.480043,143.4058,96.87408,359.983,301.4077,359.5902
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_150.jpg,0,0,0,2.474587,143.4574,96.78922,0.009762755,301.3983,359.7089
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_193.jpg,0,0,0,2.466407,143.5089,96.70467,0.02632149,301.3954,359.8225
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_237.jpg,0,0,0,2.460952,143.5601,96.62043,0.03329249,301.3947,359.9306
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_282.jpg,0,0,0.02418602,2.455496,143.6366,96.49469,0.02620088,301.3947,0.08102442
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_327.jpg,0,0,0.1551599,2.444727,143.687,96.41175,-0.001618818,301.3954,0.172854
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_371.jpg,0,0,0.2883629,2.39834,143.7363,96.3305,359.9284,301.3967,0.2574569
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_417.jpg,0,0,0.4169249,2.348118,143.7841,96.2514,359.8106,301.3921,0.3204065
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_461.jpg,0,0,0,2.281081,143.8299,96.17517,359.6379,301.3806,0.3553389
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_506.jpg,0,0,0,2.26898,143.898,96.06228,359.3934,301.4027,0.3777243
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_551.jpg,0,0,0,2.259893,143.9436,95.98668,359.2679,301.3953,0.3701913
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_595.jpg,0,0,0,2.253702,143.9893,95.91081,359.1736,301.3842,0.34565
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_639.jpg,0,0,0,2.247685,144.0352,95.83463,359.116,301.3704,0.302737
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_682.jpg,0,0,0,2.240969,144.1044,95.72031,359.0818,301.3189,0.209232
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_729.jpg,0,0,0,2.213966,144.1503,95.64595,359.0148,301.2839,0.1855128
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_771.jpg,0,0,0,2.211467,144.1963,95.57091,358.9879,301.3508,0.1415495
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_814.jpg,0,0,0,2.207485,144.2424,95.49549,358.9917,301.4191,0.08612098
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_861.jpg,0,0,0,2.201249,144.2884,95.41963,359.0262,301.4276,0.004456729
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_905.jpg,0,0,0,2.196096,144.3576,95.30698,359.0618,301.4175,359.9211
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_951.jpg,0,0,0,2.177329,144.4033,95.23351,359.0373,301.3757,359.9036
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_41_995.jpg,0,0,0,2.160721,144.4492,95.1623,358.9425,301.4148,359.9886
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_036.jpg,0,0,0,2.139019,144.4965,95.08976,358.989,301.4744,0.1248655
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_084.jpg,0,0,0,2.120859,144.5689,94.98051,359.2093,301.5475,0.4754876
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_125.jpg,0,0,0,1.59704,144.5974,94.94175,358.3241,300.6224,0.6868854
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_169.jpg,0,0,0,1.621773,144.624,94.89305,357.7839,300.4907,0.6628026
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_216.jpg,0,0,0,1.611636,144.6512,94.84145,357.4272,300.2642,0.5519731
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_260.jpg,0,0,0,1.600986,144.6794,94.78713,357.2532,299.9383,0.3709784
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_306.jpg,0,0,0,1.588264,144.7232,94.70072,357.3372,299.3152,0.004299497
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_346.jpg,0,0,0,1.563169,144.7576,94.64124,357.718,298.9164,359.9763
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_392.jpg,0,0,0,1.539861,144.7932,94.58036,358.2481,298.6851,0.04440482
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_435.jpg,0,0,0.1040579,1.503138,144.8292,94.5189,358.8664,298.4903,0.1653422
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_480.jpg,0,0,0.241257,1.47499,144.8635,94.45848,359.4408,298.3778,0.2996664
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_532.jpg,0,0,0.382179,1.432163,144.9116,94.37774,359.9385,298.4245,0.6894081
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_575.jpg,0,0,0.5241809,0.8619879,144.9288,94.33939,359.8118,297.8335,0.7723087
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_617.jpg,0,0,0.639444,0.5195685,144.927,94.33172,358.9018,296.9476,0.777553
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_660.jpg,0,0,0.779988,0.4152982,144.927,94.32859,358.0489,296.7698,0.8922147
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_703.jpg,0,0,0.9096029,0.3485728,144.928,94.32679,356.9828,296.9034,1.154196
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_749.jpg,0,0,1,0.2896935,144.9284,94.32584,356.4364,296.9785,1.337896
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_801.jpg,0,0,1,0.2027949,144.9286,94.32507,356.0223,297.0405,1.52561
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_843.jpg,0,0,1,0.1496031,144.9285,94.32425,355.647,297.1028,1.810227
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_888.jpg,0,0,1,0.09083286,144.928,94.32376,355.5653,297.1147,1.938663
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_933.jpg,0,0,1,-0.0551646,144.9275,94.32323,355.6238,297.1169,2.002102
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_42_977.jpg,0,0,1,-0.08451604,144.9268,94.32272,355.8183,297.1062,2.00525
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_019.jpg,0,0,1,-0.1502527,144.926,94.32243,356.1414,297.0794,1.961265
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_065.jpg,0,0,1,-0.2182765,144.9249,94.32281,356.8441,297.0024,1.856442
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_108.jpg,0,0,1,-0.2763873,144.924,94.32378,357.4373,296.9202,1.80767
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_152.jpg,0,0,1,-0.3264505,144.9229,94.32489,358.132,296.8253,1.771336
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_192.jpg,0,0,1,-0.3975638,144.9217,94.32616,358.9226,296.7159,1.747862
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_238.jpg,0,0,1,-0.3745471,144.9214,94.32661,359.7596,296.6656,1.714243
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_280.jpg,0,0,1,-0.3570825,144.9214,94.32717,0.5567454,296.6137,1.67902
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_333.jpg,0,0,1,-0.3101855,144.9218,94.32836,1.520331,296.5095,1.458913
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_378.jpg,0,0,1,-0.2230944,144.9225,94.32893,2.003131,296.5046,1.292822
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_424.jpg,0,0,1,-0.1662957,144.9253,94.33066,2.49235,296.4802,1.189773
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_469.jpg,0,0,1,-0.1046693,144.9278,94.33204,2.635844,296.4702,1.21762
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_519.jpg,0,0,1,-0.0269686,144.9303,94.33337,2.637863,296.4626,1.29645
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_570.jpg,0,0,1,0.07678402,144.9317,94.33418,2.35895,296.4732,1.319806
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_611.jpg,0,0,1,0.1706058,144.9323,94.3345,2.005216,296.4826,1.29835
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_655.jpg,0,0,1,0.2290072,144.9333,94.33503,1.515714,296.4919,1.309869
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_696.jpg,0,0,1,0.2657778,144.9336,94.33486,0.9342414,296.5301,1.248965
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_738.jpg,0,0,1,0.255366,144.9344,94.33467,0.3804344,296.5914,1.196793
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_782.jpg,0,0,1,0.2241001,144.9357,94.33373,359.6808,296.6887,1.135056
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_828.jpg,0,0,1,0.1942422,144.9365,94.33327,359.2834,296.7361,1.099631
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_874.jpg,0,0,1,0.142977,144.9371,94.33286,358.9644,296.7787,1.076451
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_918.jpg,0,0,1,0.08609092,144.9375,94.3325,358.7608,296.8118,1.067697
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_43_965.jpg,0,0,1,0.03051863,144.9377,94.33231,358.6686,296.8339,1.078546
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_44_010.jpg,0,0,1,-0.0260916,144.9375,94.33239,358.7461,296.8302,1.102241
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_44_052.jpg,0,0,1,-0.1052051,144.9371,94.33265,358.9311,296.8113,1.13883
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_44_096.jpg,0,0,1,-0.1563787,144.9365,94.33308,359.2205,296.7783,1.188156
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_44_141.jpg,0,0,1,-0.1448881,144.9369,94.33349,359.5433,296.7647,1.255716
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_44_181.jpg,0,0,1,-0.1387494,144.9374,94.33397,359.8526,296.7473,1.313311
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_44_227.jpg,0,0,1,-0.131719,144.9382,94.33469,0.2876083,296.7182,1.375809
/Volumes/Gan-Tu/Udacity/Udcaity Nanodegree Program/Robotics/Introduction to Robotics/Project/RoboND-Rover-Project-master/data/IMG/robocam_2017_05_30_23_51_44_272.jpg,0,0,1,-0.1240605,144.9388,94.33518,0.5559708,296.6988,1.401602
